id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6.85807E+17,"Private Suite in Serene Home - Views, Free Parking",1917940,Anniechen,,West of Twin Peaks,37.73533,-122.46146,Private room,135,1,18,01/10/2023,0.95,1,180,9,2022-001207STR
1.04713E+18,Modern Room.5 - San Francisco DT,549027756,Nazanina,,South of Market,37.77141696,-122.4109601,Private room,52,30,0,,,4,269,0,
8.26289E+17,Apartment in the heart of San Francisco,125286231,Drica,,Nob Hill,37.79159859,-122.4102287,Entire home/apt,200,30,0,,,1,268,0,
8.3911E+17,Beautiful 3Br 2.5 Bath Edwardian,15131298,Geordie,,Outer Richmond,37.7755266,-122.5055263,Entire home/apt,335,2,13,02/10/2023,1.16,1,8,13,2023-001904STR
43547939,#F38 Private Room.Noe Valley.Newly remodeled House,267895362,Rocky,,Noe Valley,37.75191,-122.42818,Private room,47,365,0,,,55,365,0,
8.88523E+17,Beautiful home walkable to Golden Gate Park,2796048,Rick,,Outer Richmond,37.77616,-122.50075,Entire home/apt,319,2,8,14/08/2023,1.03,2,5,8,2023-001731STR
9.73201E+17,LUX Stay near SFO&BART&Dwntwn SF,73133543,Stephannie,,Ocean View,37.71993897,-122.4493674,Private room,62,30,1,29/11/2023,0.3,3,94,1,
8.7922E+17,Best Priced Room 4 Best Location,512108551,Ash,,Marina,37.7989366,-122.4455016,Private room,116,1,7,14/01/2024,0.69,1,180,7,Exempt
33974085,"Golden Gate Park & Ocean Views, Family-Sized House",3244683,Bruce,,Outer Richmond,37.77561,-122.49055,Entire home/apt,819,3,38,18/02/2024,0.67,1,80,4,STR-0004424
6.21694E+17,Luxury 1 Bedroom SF Condo in North Beach,457927551,Jodi,,North Beach,37.79817,-122.40611,Entire home/apt,378,2,46,11/01/2024,2.16,1,32,14,2023-005734STR
17794868,HERBERT Room with Private Bathroom,100390518,Herbert,,Downtown/Civic Center,37.78661,-122.40911,Private room,79,1,43,09/10/2023,0.51,19,77,7,License not needed per OSTR
394575,Grand and Cozy 1920's SF Studio,1190192,Mike & Nic,,Bernal Heights,37.74131,-122.41179,Entire home/apt,149,6,544,28/02/2024,3.77,1,289,45,STR-0000920
30676362,Private Bedroom Full Size bed,59258209,Felix,,Lakeshore,37.73126,-122.49078,Private room,65,2,16,25/07/2023,0.25,3,63,3,STR-0003267
7.84012E+17,Urban Retreat: 1BR Suite at Wyndham Canterbury,442029804,Live Suite,,Downtown/Civic Center,37.78805129,-122.4123278,Entire home/apt,233,1,0,,,48,365,0,Exempt
7.84011E+17,Urban Retreat: 1BR Suite at Wyndham Canterbury,442029804,Live Suite,,Downtown/Civic Center,37.78784677,-122.41323,Entire home/apt,233,1,0,,,48,365,0,Exempt
1.08954E+18,Cozy 1BR with Private Bath | Prime SF Location!,542041520,Allen,,Western Addition,37.78741158,-122.4220905,Private room,150,2,0,,,342,351,0,Exempt
6.15341E+17,Modern 1 bedroom apartment #1,9328763,Synergy Global,,South of Market,37.7761,-122.41441,Entire home/apt,201,30,0,,,5,358,0,
9.06456E+17,"Comfy Flat by Beach, Park, & Zoo",4582677,Felix,,Parkside,37.73698,-122.49446,Entire home/apt,109,30,1,09/09/2023,0.17,3,364,1,
1.00401E+18,Views! One Bedroom & Private Bathroom. Room A,503273535,Janny,,Outer Mission,37.73242131,-122.4485465,Private room,77,30,0,,,6,75,0,2023-002634STR
45637368,San Francisco Romantic Carriagehouse,7354696,Allen Palomino &,,Western Addition,37.77178,-122.43491,Entire home/apt,186,30,1,31/07/2022,0.05,2,279,0,
8.34321E+17,United hotel - Delux private bedroom,43533135,Stan,,South of Market,37.78130975,-122.4068594,Private room,64,2,13,16/12/2023,1.07,5,354,13,Exempt
23312390,Stratford Cozy Queen,173206762,Stratford,,Downtown/Civic Center,37.78675,-122.40905,Hotel room,,1,23,25/02/2020,0.32,61,138,0,1083521
39093552,"Blueground | Lower Nob Hill, city view, courtyard",107434423,Blueground,,Downtown/Civic Center,37.78753,-122.421312,Entire home/apt,138,31,0,,,183,137,0,
29906225,Holiday at the bay never been better!,102247987,Jason,,Outer Sunset,37.76269,-122.48454,Entire home/apt,,31,0,,,1,0,0,STR-0008869
8.24651E+17,Gem in Miraloma Park,242613551,LeAndre,,West of Twin Peaks,37.7423297,-122.4509038,Entire home/apt,388,5,7,12/01/2024,0.69,1,337,7,2023-001387STR
33970015,Premium Queen with Bunk B,250109940,Yotel,,South of Market,37.77949,-122.41133,Hotel room,105,1,5,27/05/2023,0.09,9,305,1,License not needed per OSTR
1.02659E+18,Indulge in Epic Views of San Francisco Downtown!,501999278,RoomPicks,,Downtown/Civic Center,37.78419,-122.40944,Hotel room,250,1,2,21/12/2023,0.66,28,317,2,Exempt
1.1026E+18,Lovely 1BR Hotel Room In Central Downtown,520931919,Chris,,Downtown/Civic Center,37.78728252,-122.4207032,Private room,150,2,0,,,379,365,0,Exempt
39523262,"The Marker San Francisco, Deluxe King Room",303141126,The Marker San Francisco,,Downtown/Civic Center,37.78604,-122.41096,Private room,132,1,5,05/06/2022,0.15,6,328,0,Exempt
1.07278E+18,Oracle Park,21964495,Cory,,South of Market,37.77978339,-122.3900073,Entire home/apt,350,30,0,,,1,269,0,
1.10438E+18,Awesome Safe & Convenient Russian Hill Apartment!,25037624,Avery,,Nob Hill,37.79604089,-122.4160374,Entire home/apt,140,31,0,,,3,83,0,
6.5074E+17,"Cozy room 6 in historic victorian, dorm-style stay",139272777,Janelle,,Bayview,37.74101,-122.39,Private room,71,3,21,23/10/2023,1.08,4,51,10,2022-005045str
23924310,Bright/Convenient Downtown Studio,4430421,Landmark,,Downtown/Civic Center,37.78459,-122.41199,Entire home/apt,81,30,5,14/08/2022,0.08,149,177,0,
37048608,San Francisco Union Square Donatello,245447609,Kim,,Downtown/Civic Center,37.78881,-122.40929,Entire home/apt,,3,1,22/11/2019,0.02,12,0,0,License not needed per OSTR
6.44802E+17,334-4 Bright & Cozy 2B1B near GG Bridge/Park,420991308,Annie,,Outer Richmond,37.78202,-122.48657,Entire home/apt,110,30,3,18/01/2024,0.26,3,319,3,
21897971,Treat Retreat,46740514,Freddi,,Mission,37.75229,-122.41338,Private room,95,30,18,23/11/2022,0.33,2,126,0,STR-0002760
1.01997E+18,SF Sunset City Key Location Stays | Boutique Hotel,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
37674309,"Full Room with 1 Bed, Hotel Fusion",283797982,Hotel Fusion,,Downtown/Civic Center,37.78683,-122.40929,Private room,,1,0,,,2,0,0,Exempt
6970746,Serene Space near GG park and the Presidio.,36470371,Laurie,,Presidio Heights,37.782387,-122.455185,Private room,149,1,202,16/02/2024,1.92,1,59,28,STR-0004379
52773447,Orange Dog Garden Studio,91333416,Jan,,Inner Sunset,37.76446657,-122.4526539,Entire home/apt,95,30,0,,,21,300,0,
1.10005E+18,2BR Queen master and 2nd room with 2 twin beds,545628703,Stanyan Park Hotel,,Haight Ashbury,37.76807,-122.4533,Private room,100,1,0,,,3,54,0,Exempt
8.11382E+17,Experience San Francisco's Beauty,410094341,Park Royal Powell Place At Nob Hill,,Chinatown,37.7923065,-122.4080299,Entire home/apt,299,1,0,,,39,158,0,Exempt
37180404,Walk to Golden Gate Park from Private Bed & Bath!,76458186,Kathleen,,Outer Sunset,37.76058,-122.4821,Private room,104,2,112,26/02/2024,2.09,1,68,23,2024-000792STR
39424458,Bright Private Room and Bath,2984805,Darrell,,Excelsior,37.72532,-122.40502,Private room,65,1,90,19/02/2024,1.72,3,85,11,STR-0004367
4417901,Private Room @Fun & Social Hostel#1,22931450,Kevin,,North Beach,37.79939,-122.40576,Private room,95,1,183,10/01/2024,1.61,4,362,14,933345
42484387,Plush New Room in the Heart of Nob Hill Near FiDi!,27368404,Eddie,,Nob Hill,37.797,-122.41051,Private room,89,30,6,17/11/2022,0.2,4,257,0,
592883,Quiet bedroom with private bathroom,1776403,Natallia,,Mission,37.75594,-122.41105,Private room,66,28,82,12/02/2024,0.62,5,167,9,STR-0000166
21727562,250 Sq Ft Cozy Private Bedroom by Ocean Beach,157074592,Alex,,Outer Richmond,37.77714,-122.49554,Private room,95,2,124,14/08/2023,1.63,3,180,3,STR-0002234
2203283,Quiet Harbor for your Journey in SF,8146224,Ming,,Inner Richmond,37.77842,-122.46802,Private room,69,1,501,02/02/2024,4.07,1,342,46,STR-0003881
7.86736E+17,Uptown chic home in the Italian district,369560434,Rouslan,,North Beach,37.8002289,-122.4076054,Entire home/apt,105,30,9,25/02/2024,0.7,2,39,8,
41570854,Private guest suite unit/Golden Gate Park/UCSF,38755455,Steve,,Inner Sunset,37.75928,-122.47671,Private room,69,30,9,15/10/2022,0.23,3,319,0,
8.93841E+17,Stylish Room+ Private Bath DT SF,319982829,Cindy,,South of Market,37.78262153,-122.3935337,Private room,96,30,1,17/09/2023,0.17,4,334,1,
9.52224E+17,Room 2*,107811635,Bao Yan,,Visitacion Valley,37.7102607,-122.4172383,Private room,50,1,14,01/02/2024,2.02,4,244,14,2023-007141STR
6.55354E+17,"R2- Cozy stay near Balboa Bart, Free parking",404262356,Shanru,,Excelsior,37.71932,-122.43664,Private room,49,1,52,01/03/2024,2.54,2,176,29,2022-005950STR
33015887,Detached Rear Yard Garden Cottage,46079176,Nick,,Castro/Upper Market,37.76162,-122.42855,Entire home/apt,275,2,81,03/02/2024,1.38,1,198,19,STR-0004571
6.60335E+17,Modern & Convenient 3BR/2BA Edwardian w/ Parking,316202062,KeyOpp,,Inner Richmond,37.7807638,-122.4764602,Entire home/apt,218,30,4,20/05/2023,0.22,6,307,1,
51521830,"Cozy, quiet, spacious suite w/views and home gym",22573111,Manuel,,Bernal Heights,37.74581,-122.40833,Entire home/apt,200,2,78,04/03/2024,3.53,1,44,18,STR-0005501
54208170,Convenient Transp. Rest.Private bath Near SFSU 9C2,9219277,Henry,,Parkside,37.7419,-122.47562,Private room,55,30,8,29/02/2024,0.37,12,175,5,
8.89297E+17,Nob Hill Studio,1371628,Angella,,Nob Hill,37.79518,-122.41055,Private room,138,2,32,26/02/2024,3.34,1,73,32,2023-004513STR
52273857,"Blueground | N. Beach, gym & pool, nr groceries",107434423,Blueground,,North Beach,37.8068426,-122.4103284,Entire home/apt,132,31,2,15/08/2022,0.1,183,307,0,
13806046,"Large rm, private bathrm, Walk to Golden Gate Park",81226014,Lynn & Ray,,Outer Sunset,37.75814,-122.48835,Private room,95,1,128,15/12/2023,1.59,4,48,8,2022-003646STR
38129278,Private Suite in the HEART of Noe Valley!,288169072,Alice & Ahmed,,Noe Valley,37.751919,-122.434654,Entire home/apt,227,3,116,13/01/2024,2.14,1,79,10,STR-0004145
49718825,Explore City and Nature From a Cozy Guest Suite,400992467,Adam,,Glen Park,37.73881,-122.43529,Entire home/apt,130,5,38,13/02/2024,1.42,1,80,15,10356
42433950,*New* Private Room in Mission District,3078020,Anil,,Mission,37.75934,-122.40814,Private room,89,3,113,05/03/2024,2.33,3,94,38,STR-0004251
24000340,Room with San Francisco Views,295976,Nathalie,,Bernal Heights,37.74268,-122.41577,Private room,66,1,93,10/12/2023,1.3,1,249,1,0469162-01-001
54143584,Luxury Spacious Room/Private bath Downtown SF SOMA,99542736,Arron,,South of Market,37.782,-122.39533,Private room,128,1,102,23/02/2024,3.87,5,231,34,STR-0005067
28053384,Your home away from home in San Francisco!,24095377,Thomas,,Parkside,37.74317,-122.4878,Private room,80,2,63,27/02/2024,0.94,1,56,11,2023-006496STR
8.57263E+17,A Lux Experience,333766371,Laura,,South of Market,37.77551,-122.39911,Private room,95,60,0,,,1,278,0,
17991554,5912- Master Suite with Bath near Golden Gate Park,9671092,Michelle,,Outer Sunset,37.76507,-122.48066,Private room,84,1,247,05/02/2024,2.94,2,89,32,City Registration Pending
43089212,Airy Private Room and Bath,2984805,Darrell,,Excelsior,37.72439,-122.40512,Private room,62,1,105,15/12/2023,2.57,3,90,21,STR-0004367
39798824,Nob hill Charming with sunny private deck,694377,Beatrice,,Russian Hill,37.79749,-122.41157,Entire home/apt,110,30,10,04/11/2023,0.23,18,109,1,
1550913,Modern townhouse a block from BART!,497158,Seth And Alexa,,Mission,37.75141,-122.4198,Entire home/apt,150,5,242,11/02/2024,1.89,1,64,21,STR-0000051
8.20669E+17,Luxury Studio near Union Square,2186423,Phil,,Downtown/Civic Center,37.78408078,-122.4102724,Entire home/apt,100,30,3,29/02/2024,0.27,1,231,3,
7.43984E+17,Lovely ensuite room in SoMa - Private Bathroom!,145873215,Tiffany,,South of Market,37.77996,-122.39796,Private room,94,5,16,26/10/2023,1.02,2,5,15,STR-0005213
40621128,**New**Cozy Room w/1 Queen bed and private bath #A,310936946,Xianlong,,Bayview,37.73004,-122.3852,Private room,80,2,0,,,2,82,0,City registration pending
45658379,"Peaceful Private Room A, 3 Min Walk To Ocean Beach",369884091,Sally,,Outer Sunset,37.74917,-122.50508,Private room,86,2,132,28/11/2023,3.16,3,357,25,2023-001046STR
25434116,C&C Mastbed room Next to GG Park,191314376,Jane,,Outer Sunset,37.76479,-122.47868,Private room,70,1,132,11/02/2024,1.88,5,83,29,STR-0003289
50379946,Luxury Soma Condo with Bay Bridge Views!,92974335,Neilesh,,South of Market,37.78877,-122.39056,Entire home/apt,170,30,4,06/05/2023,0.13,1,214,1,
6.31242E+17,Central located waterview luxury experience,266584219,Michelle,,South of Market,37.78823289,-122.3909903,Private room,130,30,0,,,1,365,0,
9.63757E+17,coco gardens,191612875,Robert,,Marina,37.79766,-122.44041,Entire home/apt,145,1,22,27/02/2024,5.41,1,85,22,2023-008462str
50050432,Beautiful Room with private bathroom in Central SF,403702270,Tu,,South of Market,37.77972,-122.3971,Private room,100,30,8,09/09/2023,0.24,3,57,1,
37461095,Charming Master Suite Own Bath,265485766,Sheng,,Mission,37.75158,-122.40666,Private room,90,30,57,08/11/2023,1.71,4,46,4,STR-0004005
11421711,Large Room with Bath and Bay View,1031577,Mark And Sarah,,Potrero Hill,37.7596,-122.39619,Private room,81,5,153,10/02/2024,1.57,2,250,11,STR-0000994
7.57284E+17,"Cute, cozy, convenient 1br/1b + garage parking",118086865,Christina,,Castro/Upper Market,37.76298,-122.43521,Entire home/apt,120,30,2,31/01/2024,0.16,1,198,1,
51906112,2 bocks away from the lake # 6,420182099,Sam,,Lakeshore,37.7333,-122.48715,Private room,50,30,5,26/11/2023,0.48,11,229,5,
23813739,PRIVATE 1BR  & PRIVATE bath for solo travelers,23741447,Linda,,Bayview,37.73182,-122.38605,Private room,58,1,118,14/01/2024,2.02,2,75,45,STR-0003198
1574848,Amazing Views - Priv Room,4106299,Henna,,North Beach,37.80101,-122.4022,Private room,110,30,23,16/12/2017,0.21,2,343,0,1082059
8.97292E+17,Luxury Room by the Bay,21707813,Nadeem,,South of Market,37.787703,-122.391971,Private room,159,30,1,27/09/2023,0.18,1,98,1,2023-003359STR
7.86262E+17,Contemporary Garden Carriage House,244335863,Bobby,,Potrero Hill,37.75748163,-122.3899811,Entire home/apt,125,30,3,02/12/2023,0.23,2,211,2,
23293823,Private Bath - Modern Master Suite,173425402,Niels,,South of Market,37.77974,-122.39782,Private room,115,5,125,26/12/2023,1.7,3,155,10,STR-0002633
1.02506E+18,Renovated Home in San Francisco,411084291,Kenny,,Excelsior,37.71733791,-122.4293071,Entire home/apt,235,2,14,03/03/2024,5.38,1,101,14,2023-011008STR
49887963,Ocean Beach gem w/ surf views,17157402,Brooke,,Parkside,37.73726,-122.50636,Entire home/apt,236,3,90,31/01/2024,2.69,1,18,34,STR-0005437
9.33661E+17,Cozy large downtown bedroom,122922522,Diego,,Financial District,37.78537316,-122.3971202,Private room,80,30,0,,,7,78,0,
41245212,Cal King mattress in a bright private room,22742594,Sachin,,Bayview,37.72887,-122.38391,Private room,62,30,3,31/03/2022,0.1,1,180,0,
20571008,"Close to parks, beaches, golf - Comfortable 2B1B",77596452,Lily,,Outer Richmond,37.77575,-122.49562,Entire home/apt,125,1,149,25/02/2024,4.22,2,313,43,STR-0004564
16700935,"Private, quiet, cozy, fully loaded kitchenette",4244521,Jeff,,Potrero Hill,37.76344,-122.39494,Private room,139,3,288,29/02/2024,3.32,2,208,34,STR-0003109
1.00848E+18,"Amazing, Chic & Stylish SF Home-4BR",331649,Mariam,,Inner Richmond,37.78555,-122.46476,Entire home/apt,395,1,0,,,2,173,0,2023-009835STR
10661953,Elegant Victorian Bedroom in Mission,17536951,Rob,,Bernal Heights,37.74282,-122.42033,Private room,90,4,167,21/02/2024,1.87,4,23,17,STR-0001202
26329118,Cozy Room One Block from Golden Gate Park,174981520,Earl,,Inner Richmond,37.77586,-122.46698,Private room,64,2,165,30/12/2023,2.4,3,363,17,STR-0004946
5.80095E+17,Donatello Hotel:,52178915,Jim,,Downtown/Civic Center,37.78853,-122.40964,Entire home/apt,173,2,30,11/01/2024,1.26,49,5,5,Exempt
4280408,"Oasis to relax, Sunny with Surrounding Views",11527863,Louise,,Pacific Heights,37.79273,-122.43549,Private room,134,2,74,04/12/2023,0.65,2,293,14,2023-007916STR
22410401,Private Cozy Grand Bedroom! (Russian Hill),158369175,Ejlam,,Marina,37.80122,-122.42536,Private room,99,30,5,16/10/2022,0.07,5,364,0,
7.86782E+17,Delicate elegancy in central San Francisco,195860965,Milena,,North Beach,37.80043,-122.40873,Entire home/apt,103,30,9,21/02/2024,0.67,1,34,7,
39835801,Private Room Ensuite Bath & Green St best location,10508562,Susan,,Marina,37.79802,-122.43125,Private room,180,2,79,18/02/2024,3.4,1,169,48,STR-0003214
1433917,Castro St Location Location Location,4819815,Barbara & Mick,,Castro/Upper Market,37.76006,-122.43424,Entire home/apt,230,30,144,05/02/2024,1.14,1,112,4,
7.51443E+17,Jackson Square / Barbary Coast Living,23783347,David,,Financial District,37.79708,-122.4008,Entire home/apt,200,30,0,,,2,365,0,
8.49895E+17,Greenwich Sanctuary,504473508,Robert,,Presidio,37.79659122,-122.4471827,Entire home/apt,226,3,17,22/01/2024,1.61,1,264,17,2023-001806STR
27033826,"Cozy Marina Studio by Presidio, Bistro Downstairs!",377442,Vikram,,Marina,37.79822,-122.44616,Entire home/apt,85,30,17,03/03/2024,0.28,1,247,5,
8472083,Marina Private Garden Suite with Bathroom,44615552,Bina,,Marina,37.80417,-122.42661,Private room,173,3,155,19/12/2023,1.52,1,28,13,STR-0001858
6006768,Private Charming Garden Guest Suite Presidio Hts.,26870698,Mimi And Mosh,,Presidio Heights,37.79129,-122.44901,Entire home/apt,141,2,550,23/02/2024,5.13,1,64,62,STR-0001214
274334,Clean Suite with private bath near Ocean Beach,1434669,Ashli,,Outer Sunset,37.7517,-122.5051,Private room,87,3,174,04/03/2024,1.17,1,156,39,STR-0003516
1814061,"Modern, central to everything; Noe Valley pvt flat",820856,Dave,,Noe Valley,37.75259,-122.42552,Entire home/apt,140,30,26,18/02/2024,0.21,1,180,2,City registration pending
43517881,Private Bedroom in a luxury house with view,87606891,Amir,,Bayview,37.73656,-122.38597,Private room,43,30,5,25/12/2023,0.27,2,226,3,
258873,Stay in the heart of North Beach!,1360620,Deborah,,North Beach,37.80023,-122.40844,Private room,100,2,460,24/02/2024,3.29,1,245,43,STR-0001109
42403122,"Blueground | S. Beach, pool, spa, nr lightrail",107434423,Blueground,,South of Market,37.78589,-122.38965,Entire home/apt,276,31,0,,,183,356,0,
5.67494E+17,"1bd/1bath condo, views, gym, rooftop",5437474,Gulnur,,Bayview,37.72939,-122.36871,Private room,90,30,0,,,1,358,0,
9.65185E+17,Alamo Square Studio,91333416,Jan,,Presidio,37.80981,-122.4777,Entire home/apt,90,30,0,,,21,340,0,
10897864,Charming Jr 1 Bedroom Cow Hollow Marina.,56475702,Russ,,Marina,37.79938,-122.43899,Entire home/apt,145,30,55,04/11/2023,0.56,1,227,2,1040392
22340219,"Charming, Spacious Bedroom/Bath in Pacific Heights",163339428,Jenny,,Pacific Heights,37.79186249,-122.4240723,Private room,250,5,147,16/11/2023,1.95,3,310,1,STR-0002626
22403752,Large New Garden Studio - Presidio Heights Park,163722561,Ann,,Inner Richmond,37.783466,-122.471701,Entire home/apt,137,30,9,10/09/2023,0.13,1,127,2,
256176,Private entrance bd/bath by GG Park,976125,Eva,,Inner Richmond,37.7760849,-122.4555206,Private room,100,2,474,29/02/2024,3.16,1,353,36,2023-004361STR
34781352,"Quiet, clean, king bed, spacious, TV, views&more",9194713,Lance,,Visitacion Valley,37.71933,-122.40304,Private room,88,1,43,02/06/2023,0.74,6,0,5,STR-0005709
43517252,Private BR in a luxury house with amazing view,87606891,Amir,,Bayview,37.73542,-122.38626,Private room,45,30,2,05/06/2023,0.16,2,360,1,
8.50999E+17,Cozy room near Ocean Beach and UCSF 1,189245739,Tri,,Outer Sunset,37.75147724,-122.4908142,Private room,60,30,1,20/01/2024,0.63,2,218,1,
8255072,"Lg bedroom with bath, very private.",32206317,Larry,,Bayview,37.7359,-122.38547,Private room,105,2,155,14/02/2024,1.52,1,353,15,STR-0003130
52421273,LOCATION! Open Floorplan Updated 1 Bedroom Unit,387801231,Coleman,,Presidio Heights,37.7912,-122.44808,Entire home/apt,125,30,12,03/01/2024,0.48,6,125,3,
47175669,Pac Hts Victorian w/ in-unit washer/dryer & AC,381077616,Annette,,Pacific Heights,37.79024,-122.43743,Entire home/apt,200,30,15,31/01/2024,0.41,4,166,4,
17925808,Mi casa tu casa BY THE BAY,122392376,Liliana,,Marina,37.79977,-122.42607,Private room,100,2,270,26/02/2024,3.2,1,279,37,Pending Application
29714237,"Modern, Stylish Apt Steps to Village Center & BART",6484680,Thomas,,Glen Park,37.73393,-122.4345,Entire home/apt,191,2,250,03/03/2024,5.31,1,171,56,2024-000313STR
7.85699E+17,Park Presidio,91333416,Jan,,Inner Richmond,37.78109073,-122.4723304,Entire home/apt,25000,30,0,,,21,365,0,
5.53929E+17,Spectacular Pacific Heights Private Studio,387801231,Coleman,,Pacific Heights,37.79482,-122.44075,Entire home/apt,99,30,8,06/11/2023,0.34,6,142,1,
7.601E+17,Charming junior one bedroom in Pac Hts Victorian,381077616,Annette,,Pacific Heights,37.7894,-122.43665,Entire home/apt,175,30,5,14/12/2023,0.37,4,232,3,
49131050,MARINA Waterfront Master Suite,262054570,Kenny,,Marina,37.805939,-122.435486,Private room,227,1,111,09/02/2024,3.18,3,261,24,2023-009171STR
35116393,Entire one-bedroom apartment in the Cow House,29133762,Susan,,Crocker Amazon,37.71248,-122.43083,Entire home/apt,156,2,66,01/03/2024,2.59,1,100,31,STR-0005254
8.71238E+17,Cozy private room near Marina,375566645,Mark,,Marina,37.80028,-122.42763,Private room,58,30,0,,,20,149,0,
9.61077E+17,R5- Queen bed private BR close to BART,532120600,Hongmei,,Excelsior,37.71612,-122.43983,Private room,60,2,8,21/02/2024,1.26,6,249,8,2023-007473STR
2314849,"Marina Neighborhood Garden Studio, Dream Bathroom",11820504,John,,Presidio,37.79802,-122.44742,Entire home/apt,94,30,22,11/02/2024,0.18,7,279,5,
6.1439E+17,Airy Sunset Private Room and Bath,209402966,Juli & Hai Lin,,Outer Sunset,37.75047,-122.48885,Private room,66,2,66,20/12/2023,2.96,1,165,14,2022-003839STR
6.92285E+17,Private Room at Central Richmond District,120749240,Olivia,,Outer Richmond,37.77668,-122.47978,Private room,52,30,7,03/01/2024,0.4,1,319,5,
32072704,Park Place North | Inner Richmond,179161726,Barbara,,Inner Richmond,37.77682,-122.4712,Entire home/apt,139,3,191,26/02/2024,3.09,1,107,32,STR-0003741
8.37814E+17,Powell Place Studio IV on Nob Hill,495900269,Powell Place,,Nob Hill,37.79061681,-122.4092571,Entire home/apt,164,1,18,01/02/2024,1.53,23,23,18,147904
31338594,room B,231021347,Helen,,Outer Sunset,37.74738,-122.48071,Private room,40,30,11,31/01/2023,0.18,4,365,0,
64165,Great room in a fantastic location!,237691,Regina,,Marina,37.80284,-122.42839,Private room,115,30,76,15/08/2023,0.5,3,237,1,
32024518,Chic Serene Oasis Home when away from home,239020025,Lynn,,Mission,37.75161,-122.40619,Private room,62,30,59,27/01/2024,0.96,1,150,3,STR-0003547
16678379,"5911 - One Spacious, Cozy Private Room and Bath",9671092,Michelle,,Outer Sunset,37.76424,-122.47961,Private room,81,1,261,16/02/2024,3.04,2,83,30,City Registration Pending
22826843,"New Mattress,Golden Gate Park,FastWiFi,Location10",16545847,Victor,,Inner Richmond,37.78457,-122.46314,Private room,112,1,76,17/12/2023,1.14,2,79,14,STR-0005568
15383658,Beautiful Victorian Bedroom in Mission,17536951,Rob,,Bernal Heights,37.74349,-122.42139,Private room,90,4,172,02/02/2024,1.93,4,24,19,STR-0001202
8568826,Home with view and free parking,34799523,Mari,,Bernal Heights,37.74094,-122.40896,Private room,100,3,47,07/10/2023,0.46,4,365,4,STR-0000583
8.94858E+17,Elegant Executive Apartment. Garage. Wi-Fi,28936230,Vijay,,Bernal Heights,37.7419398,-122.4199123,Private room,399,3,0,,,2,179,0,STR-0005531
51065674,Lovely 2 Bedroom Apt in SF- Mins from Golden Gate!,413175220,Susan,,Outer Richmond,37.7842,-122.48576,Entire home/apt,118,30,26,27/01/2024,0.82,1,209,3,pending
39614946,The Blue Garret: Romantic retreat at heart of SF!!,304328524,Ryan,,Mission,37.75767,-122.42278,Entire home/apt,88,30,15,23/12/2023,0.37,3,114,4,
8.79878E+17,"Modern Tech Victorian, Comfortable Clean and Safe!",492170624,Jerry,,Bernal Heights,37.74601,-122.41436,Private room,92,1,10,08/12/2023,1.11,6,161,10,STR-0006012
14654471,Affordable private room in SF,86027378,Ernest,,Excelsior,37.726,-122.41857,Private room,39,30,58,28/05/2023,0.63,7,332,1,
4807817,Best part of bernal,24708935,Dallas,,Bernal Heights,37.7407,-122.42001,Entire home/apt,121,30,37,17/01/2024,0.33,2,220,2,
45469961,San Francisco at Marina Neighborhood with Parking,56874549,Fatima,,Marina,37.80021,-122.42921,Entire home/apt,119,31,14,20/09/2023,0.36,2,65,4,
7.86421E+17,Newly Remodel Guest Suite-Separate Entrance,492199540,Steven,,Lakeshore,37.7232175,-122.4745207,Entire home/apt,103,1,68,29/02/2024,4.73,1,300,56,2022-012563STR
27938375,Little Italy,1208533,Antonio,,Chinatown,37.79092,-122.40788,Private room,96,2,52,11/01/2024,0.77,6,177,3,STR-0003058
9.79763E+17,Charming Pacific Heights Garden 1 Bedroom Unit,387801231,Coleman,,Pacific Heights,37.7949985,-122.4431463,Entire home/apt,135,30,0,,,6,170,0,
8.44938E+17,Sunset in the city 1,504908228,Eric,,Outer Sunset,37.75096046,-122.4876442,Private room,75,1,44,24/02/2024,4.31,3,297,44,2023-003627STR
7.59697E+17,Cheerful-#2 Private Bedroom Portola San Francisco,228792190,Wayne,,Excelsior,37.73158301,-122.4061624,Private room,55,1,15,08/09/2023,0.96,4,331,6,STR-0005964
51930674,R3C-Private Room (share bath) at Richmond District,157999191,Berlin,,Outer Richmond,37.78281,-122.48001,Private room,52,30,9,29/02/2024,0.33,26,313,4,
18124506,Big and bright SOMA 3 bedroom on historic alley,1448586,Jennifer,,South of Market,37.77504,-122.41096,Entire home/apt,245,30,5,10/11/2017,0.06,2,263,0,
42069436,3 Jackson square. Columbus ave private 2 bedrooms.,204441,Gary,,Financial District,37.79723,-122.40524,Entire home/apt,109,30,1,22/04/2022,0.04,3,266,0,
7.7329E+17,R1- Cozy stay near Balboa Bart,404262356,Shanru,,Excelsior,37.7181363,-122.4373349,Private room,49,1,29,16/02/2024,1.96,2,179,26,STR-0005615
4838843,"Large, Beautiful Flat in Cow Hollow",2917099,Carly & Allie,,Marina,37.79802,-122.44187,Entire home/apt,600,3,87,29/01/2024,0.82,2,103,18,STR-0004524
